timestamp,game_id,matchup,team,bookmaker,market,odds,point,game_time,game_date,game_hour,game_minute
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,San Francisco Giants,LowVig.ag,h2h,1.68,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Over,LowVig.ag,totals,1.85,7.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Under,LowVig.ag,totals,2.03,7.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Philadelphia Phillies,FanDuel,h2h,2.32,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,San Francisco Giants,FanDuel,h2h,1.64,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Philadelphia Phillies,FanDuel,spreads,1.62,1.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,San Francisco Giants,FanDuel,spreads,2.32,-1.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Over,FanDuel,totals,1.82,7.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Under,FanDuel,totals,2.0,7.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Philadelphia Phillies,MyBookie.ag,h2h,2.28,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,San Francisco Giants,MyBookie.ag,h2h,1.64,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Philadelphia Phillies,MyBookie.ag,spreads,1.65,1.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,San Francisco Giants,MyBookie.ag,spreads,2.35,-1.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Over,MyBookie.ag,totals,1.96,8.0,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Under,MyBookie.ag,totals,1.85,8.0,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Philadelphia Phillies,DraftKings,h2h,2.28,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,San Francisco Giants,DraftKings,h2h,1.64,,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Over,DraftKings,totals,1.81,7.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Philadelphia Phillies_San Francisco Giants_20250709_0145,Philadelphia Phillies @ San Francisco Giants,Under,DraftKings,totals,2.01,7.5,2025-07-09 01:45:00,2025-07-09,1,45
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,BetOnline.ag,h2h,1.95,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,BetOnline.ag,h2h,1.95,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Over,BetOnline.ag,totals,1.8,10.0,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Under,BetOnline.ag,totals,2.05,10.0,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,LowVig.ag,h2h,1.95,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,LowVig.ag,h2h,1.95,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Over,LowVig.ag,totals,1.81,10.0,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Under,LowVig.ag,totals,2.07,10.0,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,FanDuel,h2h,1.86,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,FanDuel,h2h,1.98,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,FanDuel,spreads,2.34,-1.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,FanDuel,spreads,1.62,1.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Over,FanDuel,totals,1.95,10.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Under,FanDuel,totals,1.87,10.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,MyBookie.ag,h2h,1.94,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,MyBookie.ag,h2h,1.87,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,MyBookie.ag,spreads,2.45,-1.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,MyBookie.ag,spreads,1.59,1.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Over,MyBookie.ag,totals,1.97,10.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Under,MyBookie.ag,totals,1.84,10.5,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Atlanta Braves,DraftKings,h2h,1.95,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Oakland Athletics,DraftKings,h2h,1.87,,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Over,DraftKings,totals,1.84,10.0,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 14:23:23,Atlanta Braves_Oakland Athletics_20250709_0205,Atlanta Braves @ Oakland Athletics,Under,DraftKings,totals,1.98,10.0,2025-07-09 02:05:00,2025-07-09,2,5
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,FanDuel,h2h,1.93,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,FanDuel,h2h,1.93,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,FanDuel,spreads,1.58,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,FanDuel,spreads,2.42,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,FanDuel,totals,1.89,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,FanDuel,totals,1.93,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,MyBookie.ag,h2h,1.93,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,MyBookie.ag,h2h,1.92,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,MyBookie.ag,spreads,1.57,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,MyBookie.ag,spreads,2.48,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,MyBookie.ag,totals,1.87,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,MyBookie.ag,totals,1.94,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,DraftKings,h2h,1.89,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,DraftKings,h2h,1.93,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,DraftKings,spreads,1.56,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,DraftKings,spreads,2.45,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,DraftKings,totals,1.89,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,DraftKings,totals,1.93,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetMGM,h2h,1.95,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetMGM,h2h,1.87,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetMGM,spreads,1.57,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetMGM,spreads,2.45,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,BetMGM,totals,1.87,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,BetMGM,totals,1.95,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetRivers,h2h,1.92,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetRivers,h2h,1.91,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetRivers,spreads,1.55,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetRivers,spreads,2.45,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,BetRivers,totals,1.88,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,BetRivers,totals,1.93,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,Bovada,h2h,1.93,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,Bovada,h2h,1.88,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,Bovada,spreads,1.59,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,Bovada,spreads,2.45,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,Bovada,totals,1.95,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,Bovada,totals,1.87,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetUS,h2h,1.97,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetUS,h2h,1.93,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetUS,spreads,1.61,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetUS,spreads,2.44,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,BetUS,totals,1.91,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,BetUS,totals,1.91,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetOnline.ag,h2h,1.99,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetOnline.ag,h2h,1.92,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,BetOnline.ag,spreads,1.61,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,BetOnline.ag,spreads,2.44,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,BetOnline.ag,totals,1.93,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,BetOnline.ag,totals,1.89,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,LowVig.ag,h2h,1.99,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,LowVig.ag,h2h,1.92,,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Detroit Tigers,LowVig.ag,spreads,1.61,1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Tampa Bay Rays,LowVig.ag,spreads,2.45,-1.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Over,LowVig.ag,totals,1.95,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Tampa Bay Rays_Detroit Tigers_20250707_2241,Tampa Bay Rays @ Detroit Tigers,Under,LowVig.ag,totals,1.92,8.5,2025-07-07 22:41:00,2025-07-07,22,41
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,FanDuel,h2h,1.42,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,FanDuel,h2h,2.98,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,FanDuel,spreads,1.83,-1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,FanDuel,spreads,2.0,1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Over,FanDuel,totals,1.89,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Under,FanDuel,totals,1.93,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,MyBookie.ag,h2h,1.42,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,MyBookie.ag,h2h,2.96,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,MyBookie.ag,spreads,1.84,-1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,MyBookie.ag,spreads,2.0,1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Over,MyBookie.ag,totals,1.93,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Under,MyBookie.ag,totals,1.88,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,LowVig.ag,h2h,1.44,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,LowVig.ag,h2h,3.01,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,LowVig.ag,spreads,1.86,-1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,LowVig.ag,spreads,2.02,1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Over,LowVig.ag,totals,1.83,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Under,LowVig.ag,totals,2.05,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,BetOnline.ag,h2h,1.44,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,BetOnline.ag,h2h,3.01,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,BetOnline.ag,spreads,1.84,-1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,BetOnline.ag,spreads,1.99,1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Over,BetOnline.ag,totals,1.82,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Under,BetOnline.ag,totals,2.02,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,DraftKings,h2h,1.41,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,DraftKings,h2h,2.96,,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,DraftKings,spreads,1.81,-1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Colorado Rockies,DraftKings,spreads,2.02,1.5,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Over,DraftKings,totals,1.94,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Under,DraftKings,totals,1.87,10.0,2025-07-07 23:11:00,2025-07-07,23,11
2025-07-07 16:13:37,Colorado Rockies_Boston Red Sox_20250707_2311,Colorado Rockies @ Boston Red Sox,Boston Red Sox,BetUS,h2h,1.43,,2025-07-07 23:11:00,2025-07-07,23,11
